window_id,embedding_idx
PV554933_7000_8000,13571
PV554933_7500_8500,13572
PV554933_8000_9000,13573
PV554933_8500_9500,13574
PV554933_9000_10000,13575
PV554933_9500_10500,13576
PV554930_0_1000,13577
PV554930_500_1500,13578
PV554930_1000_2000,13579
PV554930_1500_2500,13580
PV554930_2000_3000,13581
PV554930_2500_3500,13582
PV554930_3000_4000,13583
PV554930_3500_4500,13584
PV554930_4000_5000,13585
PV554930_4500_5500,13586
PV554930_5000_6000,13587
PV554930_5500_6500,13588
PV554930_6000_7000,13589
PV554930_6500_7500,13590
PV554930_7000_8000,13591
PV554930_7500_8500,13592
PV554930_8000_9000,13593
PV554930_8500_9500,13594
PV554930_9000_10000,13595
PV554929_0_1000,13596
PV554929_500_1500,13597
PV554929_1000_2000,13598
PV554929_1500_2500,13599
PV554929_2000_3000,13600
PV554929_2500_3500,13601
PV554929_3000_4000,13602
PV554929_3500_4500,13603
PV554929_4000_5000,13604
PV554929_4500_5500,13605
PV554929_5000_6000,13606
PV554929_5500_6500,13607
PV554929_6000_7000,13608
PV554929_6500_7500,13609
PV554929_7000_8000,13610
PV554929_7500_8500,13611
PV554929_8000_9000,13612
PV554929_8500_9500,13613
PV554929_9000_10000,13614
PV554929_9500_10500,13615
PV554928_0_1000,13616
PV554928_500_1500,13617
PV554928_1000_2000,13618
PV554928_1500_2500,13619
PV554928_2000_3000,13620
PV554928_2500_3500,13621
PV554928_3000_4000,13622
PV554928_3500_4500,13623
PV554928_4000_5000,13624
PV554928_4500_5500,13625
PV554928_5000_6000,13626
PV554928_5500_6500,13627
PV554928_6000_7000,13628
PV554928_6500_7500,13629
PV554928_7000_8000,13630
PV554928_7500_8500,13631
PV554928_8000_9000,13632
PV554928_8500_9500,13633
PV554928_9000_10000,13634
PV554928_9500_10500,13635
PV554927_0_1000,13636
PV554927_500_1500,13637
PV554927_1000_2000,13638
PV554927_1500_2500,13639
PV554927_2000_3000,13640
PV554927_2500_3500,13641
PV554927_3000_4000,13642
PV554927_3500_4500,13643
PV554927_4000_5000,13644
PV554927_4500_5500,13645
PV554927_5000_6000,13646
PV554927_5500_6500,13647
PV554927_6000_7000,13648
PV554927_6500_7500,13649
PV554927_7000_8000,13650
PV554927_7500_8500,13651
PV554927_8000_9000,13652
PV554927_8500_9500,13653
PV554927_9000_10000,13654
PV554927_9500_10500,13655
PV554925_0_1000,13656
PV554925_500_1500,13657
PV554925_1000_2000,13658
PV554925_1500_2500,13659
PV554925_2000_3000,13660
PV554925_2500_3500,13661
PV554925_3000_4000,13662
PV554925_3500_4500,13663
PV554925_4000_5000,13664
PV554925_4500_5500,13665
PV554925_5000_6000,13666
PV554925_5500_6500,13667
PV554925_6000_7000,13668
PV554925_6500_7500,13669
PV554925_7000_8000,13670
PV554925_7500_8500,13671
PV554925_8000_9000,13672
PV554925_8500_9500,13673
PV554925_9000_10000,13674
PV554924_0_1000,13675
PV554924_500_1500,13676
PV554924_1000_2000,13677
PV554924_1500_2500,13678
PV554924_2000_3000,13679
PV554924_2500_3500,13680
PV554924_3000_4000,13681
PV554924_3500_4500,13682
PV554924_4000_5000,13683
PV554924_4500_5500,13684
PV554924_5000_6000,13685
PV554924_5500_6500,13686
PV554924_6000_7000,13687
PV554924_6500_7500,13688
PV554924_7000_8000,13689
PV554924_7500_8500,13690
PV554924_8000_9000,13691
PV554924_8500_9500,13692
PV554924_9000_10000,13693
PV554924_9500_10500,13694
PV554923_0_1000,13695
PV554923_500_1500,13696
PV554923_1000_2000,13697
PV554923_1500_2500,13698
PV554923_2000_3000,13699
PV554923_2500_3500,13700
PV554923_3000_4000,13701
PV554923_3500_4500,13702
PV554923_4000_5000,13703
PV554923_4500_5500,13704
PV554923_5000_6000,13705
PV554923_5500_6500,13706
PV554923_6000_7000,13707
PV554923_6500_7500,13708
PV554923_7000_8000,13709
PV554923_7500_8500,13710
PV554923_8000_9000,13711
PV554923_8500_9500,13712
PV554923_9000_10000,13713
PV554923_9500_10500,13714
PV554920_0_1000,13715
PV554920_500_1500,13716
PV554920_1000_2000,13717
PV554920_1500_2500,13718
PV554920_2000_3000,13719
PV554920_2500_3500,13720
PV554920_3000_4000,13721
PV554920_3500_4500,13722
PV554920_4000_5000,13723
PV554920_4500_5500,13724
PV554920_5000_6000,13725
PV554920_5500_6500,13726
PV554920_6000_7000,13727
PV554920_6500_7500,13728
PV554920_7000_8000,13729
PV554920_7500_8500,13730
PV554920_8000_9000,13731
PV554920_8500_9500,13732
PV554920_9000_10000,13733
PV554918_0_1000,13734
PV554918_500_1500,13735
PV554918_1000_2000,13736
PV554918_1500_2500,13737
PV554918_2000_3000,13738
PV554918_2500_3500,13739
PV554918_3000_4000,13740
PV554918_3500_4500,13741
PV554918_4000_5000,13742
PV554918_4500_5500,13743
PV554918_5000_6000,13744
PV554918_5500_6500,13745
PV554918_6000_7000,13746
PV554918_6500_7500,13747
PV554918_7000_8000,13748
PV554918_7500_8500,13749
PV554918_8000_9000,13750
PV554918_8500_9500,13751
PV554918_9000_10000,13752
PV554918_9500_10500,13753
PQ119856_0_1000,13754
PQ119856_500_1500,13755
PQ119856_1000_2000,13756
PQ119856_1500_2500,13757
PQ119856_2000_3000,13758
PQ119856_2500_3500,13759
PQ119856_3000_4000,13760
PQ119856_3500_4500,13761
PQ119856_4000_5000,13762
PQ119856_4500_5500,13763
PQ119856_5000_6000,13764
PQ119856_5500_6500,13765
PQ119856_6000_7000,13766
PQ119856_6500_7500,13767
PQ119856_7000_8000,13768
PQ119856_7500_8500,13769
PQ119856_8000_9000,13770
PQ119856_8500_9500,13771
PQ119856_9000_10000,13772
PQ119856_9500_10500,13773
PQ119855_0_1000,13774
PQ119855_500_1500,13775
PQ119855_1000_2000,13776
PQ119855_1500_2500,13777
PQ119855_2000_3000,13778
PQ119855_2500_3500,13779
PQ119855_3000_4000,13780
PQ119855_3500_4500,13781
PQ119855_4000_5000,13782
PQ119855_4500_5500,13783
PQ119855_5000_6000,13784
PQ119855_5500_6500,13785
PQ119855_6000_7000,13786
PQ119855_6500_7500,13787
PQ119855_7000_8000,13788
PQ119855_7500_8500,13789
PQ119855_8000_9000,13790
PQ119855_8500_9500,13791
PQ119855_9000_10000,13792
PQ119855_9500_10500,13793
PV474420_0_1000,13794
PV474420_500_1500,13795
PV474420_1000_2000,13796
PV474420_1500_2500,13797
PV474420_2000_3000,13798
PV474420_2500_3500,13799
PV474420_3000_4000,13800
PV474420_3500_4500,13801
PV474420_4000_5000,13802
PV474420_4500_5500,13803
PV474420_5000_6000,13804
PV474420_5500_6500,13805
PV474420_6000_7000,13806
PV474420_6500_7500,13807
PV474420_7000_8000,13808
PV474420_7500_8500,13809
PV474420_8000_9000,13810
PV474420_8500_9500,13811
PV474420_9000_10000,13812
PV474419_0_1000,13813
PV474419_500_1500,13814
PV474419_1000_2000,13815
PV474419_1500_2500,13816
PV474419_2000_3000,13817
PV474419_2500_3500,13818
PV474419_3000_4000,13819
PV474419_3500_4500,13820
PV474419_4000_5000,13821
PV474419_4500_5500,13822
PV474419_5000_6000,13823
PV474419_5500_6500,13824
PV474419_6000_7000,13825
PV474419_6500_7500,13826
PV474419_7000_8000,13827
PV474419_7500_8500,13828
PV474419_8000_9000,13829
PV474419_8500_9500,13830
PV474419_9000_10000,13831
PV474419_9500_10500,13832
PV474418_0_1000,13833
PV474418_500_1500,13834
PV474418_1000_2000,13835
PV474418_1500_2500,13836
PV474418_2000_3000,13837
PV474418_2500_3500,13838
PV474418_3000_4000,13839
PV474418_3500_4500,13840
PV474418_4000_5000,13841
PV474418_4500_5500,13842
PV474418_5000_6000,13843
PV474418_5500_6500,13844
PV474418_6000_7000,13845
PV474418_6500_7500,13846
PV474418_7000_8000,13847
PV474418_7500_8500,13848
PV474418_8000_9000,13849
PV474418_8500_9500,13850
PV474418_9000_10000,13851
PV474418_9500_10500,13852
PV474417_0_1000,13853
PV474417_500_1500,13854
PV474417_1000_2000,13855
PV474417_1500_2500,13856
PV474417_2000_3000,13857
PV474417_2500_3500,13858
PV474417_3000_4000,13859
PV474417_3500_4500,13860
PV474417_4000_5000,13861
PV474417_4500_5500,13862
PV474417_5000_6000,13863
PV474417_5500_6500,13864
PV474417_6000_7000,13865
PV474417_6500_7500,13866
PV474417_7000_8000,13867
PV474417_7500_8500,13868
PV474417_8000_9000,13869
PV474417_8500_9500,13870
PV474417_9000_10000,13871
PV474417_9500_10500,13872
PV474416_0_1000,13873
PV474416_500_1500,13874
PV474416_1000_2000,13875
PV474416_1500_2500,13876
PV474416_2000_3000,13877
PV474416_2500_3500,13878
PV474416_3000_4000,13879
PV474416_3500_4500,13880
PV474416_4000_5000,13881
PV474416_4500_5500,13882
PV474416_5000_6000,13883
PV474416_5500_6500,13884
PV474416_6000_7000,13885
PV474416_6500_7500,13886
PV474416_7000_8000,13887
PV474416_7500_8500,13888
PV474416_8000_9000,13889
PV474416_8500_9500,13890
PV474416_9000_10000,13891
PV474416_9500_10500,13892
PV474414_0_1000,13893
PV474414_500_1500,13894
PV474414_1000_2000,13895
PV474414_1500_2500,13896
PV474414_2000_3000,13897
PV474414_2500_3500,13898
PV474414_3000_4000,13899
PV474414_3500_4500,13900
PV474414_4000_5000,13901
PV474414_4500_5500,13902
PV474414_5000_6000,13903
PV474414_5500_6500,13904
PV474414_6000_7000,13905
PV474414_6500_7500,13906
PV474414_7000_8000,13907
PV474414_7500_8500,13908
PV474414_8000_9000,13909
PV474414_8500_9500,13910
PV474414_9000_10000,13911
PV474414_9500_10500,13912
PV474413_0_1000,13913
PV474413_500_1500,13914
PV474413_1000_2000,13915
PV474413_1500_2500,13916
PV474413_2000_3000,13917
PV474413_2500_3500,13918
PV474413_3000_4000,13919
PV474413_3500_4500,13920
PV474413_4000_5000,13921
PV474413_4500_5500,13922
PV474413_5000_6000,13923
PV474413_5500_6500,13924
PV474413_6000_7000,13925
PV474413_6500_7500,13926
PV474413_7000_8000,13927
PV474413_7500_8500,13928
PV474413_8000_9000,13929
PV474413_8500_9500,13930
PV474413_9000_10000,13931
PV474413_9500_10500,13932
PP626442_0_1000,13933
PP626442_500_1500,13934
PP626442_1000_2000,13935
PP626442_1500_2500,13936
PP626442_2000_3000,13937
PP626442_2500_3500,13938
PP626442_3000_4000,13939
PP626442_3500_4500,13940
PP626442_4000_5000,13941
PP626442_4500_5500,13942
PP626442_5000_6000,13943
PP626442_5500_6500,13944
PP626442_6000_7000,13945
PP626442_6500_7500,13946
PP626442_7000_8000,13947
PP626442_7500_8500,13948
PP626442_8000_9000,13949
PP626442_8500_9500,13950
PP626442_9000_10000,13951
PP626442_9500_10500,13952
PP626441_0_1000,13953
PP626441_500_1500,13954
PP626441_1000_2000,13955
PP626441_1500_2500,13956
PP626441_2000_3000,13957
PP626441_2500_3500,13958
PP626441_3000_4000,13959
PP626441_3500_4500,13960
PP626441_4000_5000,13961
PP626441_4500_5500,13962
PP626441_5000_6000,13963
PP626441_5500_6500,13964
PP626441_6000_7000,13965
PP626441_6500_7500,13966
PP626441_7000_8000,13967
PP626441_7500_8500,13968
PP626441_8000_9000,13969
PP626441_8500_9500,13970
PP626441_9000_10000,13971
PP626441_9500_10500,13972
PQ220320_0_1000,13973
PQ220320_500_1500,13974
PQ220320_1000_2000,13975
PQ220320_1500_2500,13976
PQ220320_2000_3000,13977
PQ220320_2500_3500,13978
PQ220320_3000_4000,13979
PQ220320_3500_4500,13980
PQ220320_4000_5000,13981
PQ220320_4500_5500,13982
PQ220320_5000_6000,13983
PQ220320_5500_6500,13984
PQ220320_6000_7000,13985
PQ220320_6500_7500,13986
PQ220320_7000_8000,13987
PQ220320_7500_8500,13988
PQ220320_8000_9000,13989
PQ220320_8500_9500,13990
PQ220320_9000_10000,13991
PQ220320_9500_10500,13992
PQ220319_0_1000,13993
PQ220319_500_1500,13994
PQ220319_1000_2000,13995
PQ220319_1500_2500,13996
PQ220319_2000_3000,13997
PQ220319_2500_3500,13998
PQ220319_3000_4000,13999
PQ220319_3500_4500,14000
PQ220319_4000_5000,14001
PQ220319_4500_5500,14002
PQ220319_5000_6000,14003
PQ220319_5500_6500,14004
PQ220319_6000_7000,14005
PQ220319_6500_7500,14006
PQ220319_7000_8000,14007
PQ220319_7500_8500,14008
PQ220319_8000_9000,14009
PQ220319_8500_9500,14010
PQ220319_9000_10000,14011
PQ220319_9500_10500,14012
PX725467_0_1000,14013
PX725467_500_1500,14014
PX725467_1000_2000,14015
PX725467_1500_2500,14016
PX725467_2000_3000,14017
PX725467_2500_3500,14018
PX725467_3000_4000,14019
PX725467_3500_4500,14020
PX725467_4000_5000,14021
PX725467_4500_5500,14022
PX725467_5000_6000,14023
PX725467_5500_6500,14024
PX725467_6000_7000,14025
PX725467_6500_7500,14026
PX725467_7000_8000,14027
PX725467_7500_8500,14028
PX725467_8000_9000,14029
PX725467_8500_9500,14030
PX725467_9000_10000,14031
PX725467_9500_10500,14032
OZ374058_0_1000,14033
OZ374058_500_1500,14034
OZ374058_1000_2000,14035
OZ374058_1500_2500,14036
OZ374058_2000_3000,14037
OZ374058_2500_3500,14038
OZ374058_3000_4000,14039
OZ374058_3500_4500,14040
OZ374058_4000_5000,14041
OZ374058_4500_5500,14042
OZ374058_5000_6000,14043
OZ374058_5500_6500,14044
OZ374058_6000_7000,14045
OZ374058_6500_7500,14046
OZ374058_7000_8000,14047
OZ374058_7500_8500,14048
OZ374058_8000_9000,14049
OZ374058_8500_9500,14050
OZ374058_9000_10000,14051
OZ374058_9500_10500,14052
OZ374058_10000_11000,14053
OZ374057_0_1000,14054
OZ374057_500_1500,14055
OZ374057_1000_2000,14056
OZ374057_1500_2500,14057
OZ374057_2000_3000,14058
OZ374057_2500_3500,14059
OZ374057_3000_4000,14060
OZ374057_3500_4500,14061
OZ374057_4000_5000,14062
OZ374057_4500_5500,14063
OZ374057_5000_6000,14064
OZ374057_5500_6500,14065
OZ374057_6000_7000,14066
OZ374057_6500_7500,14067
OZ374057_7000_8000,14068
OZ374057_7500_8500,14069
OZ374057_8000_9000,14070
OZ374057_8500_9500,14071
OZ374057_9000_10000,14072
OZ374057_9500_10500,14073
OZ374057_10000_11000,14074
OZ372090_0_1000,14075
OZ372090_500_1500,14076
OZ372090_1000_2000,14077
OZ372090_1500_2500,14078
OZ372090_2000_3000,14079
OZ372090_2500_3500,14080
OZ372090_3000_4000,14081
OZ372090_3500_4500,14082
OZ372090_4000_5000,14083
OZ372090_4500_5500,14084
OZ372090_5000_6000,14085
OZ372090_5500_6500,14086
OZ372090_6000_7000,14087
OZ372090_6500_7500,14088
OZ372090_7000_8000,14089
OZ372090_7500_8500,14090
OZ372090_8000_9000,14091
OZ372090_8500_9500,14092
OZ372090_9000_10000,14093
OZ372089_0_1000,14094
OZ372089_500_1500,14095
OZ372089_1000_2000,14096
OZ372089_1500_2500,14097
OZ372089_2000_3000,14098
OZ372089_2500_3500,14099
OZ372089_3000_4000,14100
OZ372089_3500_4500,14101
OZ372089_4000_5000,14102
OZ372089_4500_5500,14103
OZ372089_5000_6000,14104
OZ372089_5500_6500,14105
OZ372089_6000_7000,14106
OZ372089_6500_7500,14107
OZ372089_7000_8000,14108
OZ372089_7500_8500,14109
OZ372089_8000_9000,14110
OZ372089_8500_9500,14111
OZ372089_9000_10000,14112
OZ372088_0_1000,14113
OZ372088_500_1500,14114
OZ372088_1000_2000,14115
OZ372088_1500_2500,14116
OZ372088_2000_3000,14117
OZ372088_2500_3500,14118
OZ372088_3000_4000,14119
OZ372088_3500_4500,14120
OZ372088_4000_5000,14121
OZ372088_4500_5500,14122
OZ372088_5000_6000,14123
OZ372088_5500_6500,14124
OZ372088_6000_7000,14125
OZ372088_6500_7500,14126
OZ372088_7000_8000,14127
OZ372088_7500_8500,14128
OZ372088_8000_9000,14129
OZ372088_8500_9500,14130
OZ372088_9000_10000,14131
OZ372086_0_1000,14132
OZ372086_500_1500,14133
OZ372086_1000_2000,14134
OZ372086_1500_2500,14135
OZ372086_2000_3000,14136
OZ372086_2500_3500,14137
OZ372086_3000_4000,14138
OZ372086_3500_4500,14139
OZ372086_4000_5000,14140
OZ372086_4500_5500,14141
OZ372086_5000_6000,14142
OZ372086_5500_6500,14143
OZ372086_6000_7000,14144
OZ372086_6500_7500,14145
OZ372086_7000_8000,14146
OZ372086_7500_8500,14147
OZ372086_8000_9000,14148
OZ372086_8500_9500,14149
OZ372086_9000_10000,14150
OZ372084_0_1000,14151
OZ372084_500_1500,14152
OZ372084_1000_2000,14153
OZ372084_1500_2500,14154
OZ372084_2000_3000,14155
OZ372084_2500_3500,14156
OZ372084_3000_4000,14157
OZ372084_4500_5500,14158
OZ372084_5000_6000,14159
OZ372084_5500_6500,14160
OZ372084_6000_7000,14161
OZ372084_6500_7500,14162
OZ372084_7000_8000,14163
OZ372084_7500_8500,14164
OZ372084_8000_9000,14165
OZ372084_8500_9500,14166
OZ372084_9000_10000,14167
OZ372083_0_1000,14168
OZ372083_500_1500,14169
OZ372083_1000_2000,14170
OZ372083_1500_2500,14171
OZ372083_2000_3000,14172
OZ372083_2500_3500,14173
OZ372083_3000_4000,14174
OZ372083_3500_4500,14175
OZ372083_4000_5000,14176
OZ372083_4500_5500,14177
OZ372083_5000_6000,14178
OZ372083_5500_6500,14179
OZ372083_6000_7000,14180
OZ372083_6500_7500,14181
OZ372083_7000_8000,14182
OZ372083_7500_8500,14183
OZ372083_8000_9000,14184
OZ372083_8500_9500,14185
OZ372083_9000_10000,14186
OZ372082_0_1000,14187
OZ372082_500_1500,14188
OZ372082_1000_2000,14189
OZ372082_1500_2500,14190
OZ372082_2000_3000,14191
OZ372082_2500_3500,14192
OZ372082_3000_4000,14193
OZ372082_3500_4500,14194
OZ372082_4000_5000,14195
OZ372082_4500_5500,14196
OZ372082_5000_6000,14197
OZ372082_5500_6500,14198
OZ372082_6000_7000,14199
OZ372082_6500_7500,14200
OZ372082_7000_8000,14201
OZ372082_7500_8500,14202
OZ372082_8000_9000,14203
OZ372082_8500_9500,14204
OZ372082_9000_10000,14205
OR879083_0_1000,14206
OR879083_500_1500,14207
OR879083_1000_2000,14208
OR879083_1500_2500,14209
OR879083_2000_3000,14210
OR879083_2500_3500,14211
OR879083_3000_4000,14212
OR879083_3500_4500,14213
OR879083_4000_5000,14214
OR879083_4500_5500,14215
OR879083_5000_6000,14216
OR879083_5500_6500,14217
OR879083_6000_7000,14218
OR879083_6500_7500,14219
OR879083_7000_8000,14220
OR879083_7500_8500,14221
OR879083_8000_9000,14222
OR879083_8500_9500,14223
OR879083_9000_10000,14224
OR879083_9500_10500,14225
OR879079_0_1000,14226
OR879079_500_1500,14227
OR879079_1000_2000,14228
OR879079_1500_2500,14229
OR879079_2000_3000,14230
OR879079_2500_3500,14231
OR879079_3000_4000,14232
OR879079_3500_4500,14233
OR879079_4000_5000,14234
OR879079_4500_5500,14235
OR879079_5000_6000,14236
OR879079_5500_6500,14237
OR879079_6000_7000,14238
OR879079_6500_7500,14239
OR879079_7000_8000,14240
OR879079_7500_8500,14241
OR879079_8000_9000,14242
OR879079_8500_9500,14243
OR879079_9000_10000,14244
OR879079_9500_10500,14245
OR879078_0_1000,14246
OR879078_500_1500,14247
OR879078_1000_2000,14248
OR879078_1500_2500,14249
OR879078_2000_3000,14250
OR879078_2500_3500,14251
OR879078_3000_4000,14252
OR879078_3500_4500,14253
OR879078_4000_5000,14254
OR879078_4500_5500,14255
OR879078_5000_6000,14256
OR879078_5500_6500,14257
OR879078_6000_7000,14258
OR879078_6500_7500,14259
OR879078_7000_8000,14260
OR879078_7500_8500,14261
OR879078_8000_9000,14262
OR879078_8500_9500,14263
OR879078_9000_10000,14264
OR879078_9500_10500,14265
OR879077_0_1000,14266
OR879077_500_1500,14267
OR879077_1000_2000,14268
OR879077_1500_2500,14269
OR879077_2000_3000,14270
OR879077_2500_3500,14271
OR879077_3000_4000,14272
OR879077_3500_4500,14273
OR879077_4000_5000,14274
OR879077_4500_5500,14275
OR879077_5000_6000,14276
OR879077_5500_6500,14277
OR879077_6000_7000,14278
OR879077_6500_7500,14279
OR879077_7000_8000,14280
OR879077_7500_8500,14281
OR879077_8000_9000,14282
OR879077_8500_9500,14283
OR879077_9000_10000,14284
OR879077_9500_10500,14285
OR879076_0_1000,14286
OR879076_500_1500,14287
OR879076_1000_2000,14288
OR879076_1500_2500,14289
OR879076_2000_3000,14290
OR879076_2500_3500,14291
OR879076_3000_4000,14292
OR879076_3500_4500,14293
OR879076_4000_5000,14294
OR879076_4500_5500,14295
OR879076_5000_6000,14296
OR879076_5500_6500,14297
OR879076_6000_7000,14298
OR879076_6500_7500,14299
OR879076_7000_8000,14300
OR879076_7500_8500,14301
OR879076_8000_9000,14302
OR879076_8500_9500,14303
OR879076_9000_10000,14304
OR879076_9500_10500,14305
OR879075_0_1000,14306
OR879075_500_1500,14307
OR879075_1000_2000,14308
OR879075_1500_2500,14309
OR879075_2000_3000,14310
OR879075_2500_3500,14311
OR879075_3000_4000,14312
OR879075_3500_4500,14313
OR879075_4000_5000,14314
OR879075_4500_5500,14315
OR879075_5000_6000,14316
OR879075_5500_6500,14317
OR879075_6000_7000,14318
OR879075_6500_7500,14319
OR879075_7000_8000,14320
OR879075_7500_8500,14321
OR879075_8000_9000,14322
OR879075_8500_9500,14323
OR879075_9000_10000,14324
OR879075_9500_10500,14325
OR879074_0_1000,14326
OR879074_500_1500,14327
OR879074_1000_2000,14328
OR879074_1500_2500,14329
OR879074_2000_3000,14330
OR879074_2500_3500,14331
OR879074_3000_4000,14332
OR879074_3500_4500,14333
OR879074_4000_5000,14334
OR879074_4500_5500,14335
OR879074_5000_6000,14336
OR879074_5500_6500,14337
OR879074_6000_7000,14338
OR879074_6500_7500,14339
OR879074_7000_8000,14340
OR879074_7500_8500,14341
OR879074_8000_9000,14342
OR879074_8500_9500,14343
OR879074_9000_10000,14344
OR879074_9500_10500,14345
PX453253_0_1000,14346
PX453253_500_1500,14347
PX453253_1000_2000,14348
PX453253_1500_2500,14349
PX453253_2000_3000,14350
PX453253_2500_3500,14351
PX453253_3000_4000,14352
PX453253_3500_4500,14353
PX453253_4000_5000,14354
PX453253_4500_5500,14355
PX453253_5000_6000,14356
PX453253_5500_6500,14357
PX453253_6000_7000,14358
PX453253_6500_7500,14359
PX453253_7000_8000,14360
PX453253_7500_8500,14361
PX453253_8000_9000,14362
PX453253_8500_9500,14363
PX453253_9000_10000,14364
PX453253_9500_10500,14365
PX453252_0_1000,14366
PX453252_500_1500,14367
PX453252_1000_2000,14368
PX453252_1500_2500,14369
PX453252_2000_3000,14370
PX453252_2500_3500,14371
PX453252_3000_4000,14372
PX453252_3500_4500,14373
PX453252_4000_5000,14374
PX453252_4500_5500,14375
PX453252_5000_6000,14376
PX453252_5500_6500,14377
PX453252_6000_7000,14378
PX453252_6500_7500,14379
PX453252_7000_8000,14380
PX453252_7500_8500,14381
PX453252_8000_9000,14382
PX453252_8500_9500,14383
PX453252_9000_10000,14384
PX453252_9500_10500,14385
PX453251_0_1000,14386
PX453251_500_1500,14387
PX453251_1000_2000,14388
PX453251_1500_2500,14389
PX453251_2000_3000,14390
PX453251_2500_3500,14391
PX453251_3000_4000,14392
PX453251_3500_4500,14393
PX453251_4000_5000,14394
PX453251_4500_5500,14395
PX453251_5000_6000,14396
PX453251_5500_6500,14397
PX453251_6000_7000,14398
PX453251_6500_7500,14399
PX453251_7000_8000,14400
PX453251_7500_8500,14401
PX453251_8000_9000,14402
PX453251_8500_9500,14403
PX453251_9000_10000,14404
PX453251_9500_10500,14405
PX453250_0_1000,14406
PX453250_500_1500,14407
PX453250_1000_2000,14408
PX453250_1500_2500,14409
PX453250_2000_3000,14410
PX453250_2500_3500,14411
PX453250_3000_4000,14412
PX453250_3500_4500,14413
PX453250_4000_5000,14414
PX453250_4500_5500,14415
PX453250_5000_6000,14416
PX453250_5500_6500,14417
PX453250_6000_7000,14418
PX453250_6500_7500,14419
PX453250_7000_8000,14420
PX453250_7500_8500,14421
PX453250_8000_9000,14422
PX453250_8500_9500,14423
PX453250_9000_10000,14424
PX453250_9500_10500,14425
PX453249_0_1000,14426
PX453249_500_1500,14427
PX453249_1000_2000,14428
PX453249_1500_2500,14429
PX453249_2000_3000,14430
PX453249_2500_3500,14431
PX453249_3000_4000,14432
PX453249_3500_4500,14433
PX453249_4000_5000,14434
PX453249_4500_5500,14435
PX453249_5000_6000,14436
PX453249_5500_6500,14437
PX453249_6000_7000,14438
PX453249_6500_7500,14439
PX453249_7000_8000,14440
PX453249_7500_8500,14441
PX453249_8000_9000,14442
PX453249_8500_9500,14443
PX453249_9000_10000,14444
PX453249_9500_10500,14445
PX453248_0_1000,14446
PX453248_500_1500,14447
PX453248_1000_2000,14448
PX453248_1500_2500,14449
PX453248_2000_3000,14450
PX453248_2500_3500,14451
PX453248_3000_4000,14452
PX453248_3500_4500,14453
PX453248_4000_5000,14454
PX453248_4500_5500,14455
PX453248_5000_6000,14456
PX453248_5500_6500,14457
PX453248_6000_7000,14458
PX453248_6500_7500,14459
PX453248_7000_8000,14460
PX453248_7500_8500,14461
PX453248_8000_9000,14462
PX453248_8500_9500,14463
PX453248_9000_10000,14464
PX453248_9500_10500,14465
PX453247_0_1000,14466
PX453247_500_1500,14467
PX453247_1000_2000,14468
PX453247_1500_2500,14469
PX453247_2000_3000,14470
PX453247_2500_3500,14471
PX453247_3000_4000,14472
PX453247_3500_4500,14473
PX453247_4000_5000,14474
PX453247_4500_5500,14475
PX453247_5000_6000,14476
PX453247_5500_6500,14477
PX453247_6000_7000,14478
PX453247_6500_7500,14479
PX453247_7000_8000,14480
PX453247_7500_8500,14481
PX453247_8000_9000,14482
PX453247_8500_9500,14483
PX453247_9000_10000,14484
PX453247_9500_10500,14485
PX453246_0_1000,14486
PX453246_500_1500,14487
PX453246_1000_2000,14488
PX453246_1500_2500,14489
PX453246_2000_3000,14490
PX453246_2500_3500,14491
PX453246_3000_4000,14492
PX453246_3500_4500,14493
PX453246_4000_5000,14494
PX453246_4500_5500,14495
PX453246_5000_6000,14496
PX453246_5500_6500,14497
PX453246_6000_7000,14498
PX453246_6500_7500,14499
PX453246_7000_8000,14500
PX453246_7500_8500,14501
PX453246_8000_9000,14502
PX453246_8500_9500,14503
PX453246_9000_10000,14504
PX453246_9500_10500,14505
PX024393_0_1000,14506
PX024393_500_1500,14507
PX024393_1000_2000,14508
PX024393_1500_2500,14509
PX024393_2000_3000,14510
PX024393_2500_3500,14511
PX024393_3000_4000,14512
PX024393_3500_4500,14513
PX024393_4000_5000,14514
PX024393_4500_5500,14515
PX024393_5000_6000,14516
PX024393_5500_6500,14517
PX024393_6000_7000,14518
PX024393_6500_7500,14519
PX024393_7000_8000,14520
PX024393_7500_8500,14521
PX024393_8000_9000,14522
PX024393_8500_9500,14523
PX024393_9000_10000,14524
PX024393_9500_10500,14525
PX024393_10000_11000,14526
PX024392_0_1000,14527
PX024392_500_1500,14528
PX024392_1000_2000,14529
PX024392_1500_2500,14530
PX024392_2000_3000,14531
PX024392_2500_3500,14532
PX024392_3000_4000,14533
PX024392_3500_4500,14534
PX024392_4000_5000,14535
PX024392_4500_5500,14536
PX024392_5000_6000,14537
PX024392_5500_6500,14538
PX024392_6000_7000,14539
PX024392_6500_7500,14540
PX024392_7000_8000,14541
PX024392_7500_8500,14542
PX024392_8000_9000,14543
PX024392_8500_9500,14544
PX024392_9000_10000,14545
PX024392_9500_10500,14546
PX024392_10000_11000,14547
PX471959_0_1000,14548
PX471959_500_1500,14549
PX471959_1000_2000,14550
PX471959_1500_2500,14551
PX471959_2000_3000,14552
PX471959_2500_3500,14553
PX471959_3000_4000,14554
PX471959_3500_4500,14555
PX471959_4000_5000,14556
PX471959_4500_5500,14557
PX471959_5000_6000,14558
